O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(Br)cc1
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
c1ccc(CC2c3ccccc3OC2CN2CCCCC2)cc1
OCCN(CCO)c1nc(N(CCO)CCO)c2nc(N(CCO)CCO)nc(N(CCO)CCO)c2n1
OCCN(CCO)c1nc(N2CC=CCC2)c2nc(N(CCO)CCO)nc(N3CC=CCC3)c2n1
OCCN(CCO)c1nc(N2CCCC(O)C2)c2nc(N(CCO)CCO)nc(N3CCCC(O)C3)c2n1
OCCN(CCO)c1nc(N2CCOCC2)c2nc(N(CCO)CCO)nc(N3CCOCC3)c2n1
OCCN(CCO)c1nc(N2CCOCC2)nc2c1OC(c1ccccc1)C(N1CCOCC1)N2
